GTEx_bladder	GTEx_prostate	GTEx_thyroid	TCGA_bladder	TCGA_prostate	TCGA_thyroid
IGF2BP2	2.1101	0.3675	2.1101	51.6185	49.2	327.7199
IGF2BP3	0.0191	0.0071	0.0191	8.7489	6	36.0132
IGF2R	13.8156	9.9135	13.8156	2880.14	1960.4	2619.2659
IGFALS	0.2805	0.3668	0.2805	0.8749	12.4	53.4657
IGFBP1	0	0	0	0	0	0
IGFBP2	21.5623	87.7885	21.5623	291.3386	4894	189.7617
IGFBP3	19.3563	35.9006	19.3563	1387.5766	2527.2	501.9683
IGFBP4	641.3263	502.6662	641.3263	23627.2966	5015.6	9644.8824
IGFBP5	160.4998	205.1759	160.4998	18866.1417	16081.2	33837.9795
IGFBP6	159.8959	130.7943	159.8959	2411.1986	737.6	296.4161
IGFBP7	382.5024	179.0304	382.5024	13986.8766	9347.6	3638.9928
IGFBPL1	1.1683	0.091	1.1683	15.748	7.6	185.6064
IGFL1	0	0	0	0	1.6	0
IGFL2	0.0424	0.047	0.0424	0	0.8	25.7633
IGFL3	0	0	0	0	0	0
IGFL4	0	0	0	0	0	0
IGFN1	0.0037	0.7796	0.0037	14.8731	1.2	371.2127
IGHMBP2	7.5809	18.0676	7.5809	492.5634	366.4	219.6804
IGJ	1.8428	0.6709	1.8428	710.4112	7744.4	18.2836
IGLL1	0.0496	0.11	0.0496	0	3.2	0
IGLON5	0.1375	0.2289	0.1375	0.8749	5.6	1.6621
IGSF1	0.2103	0.5614	0.2103	46.3692	57.6	438.5297
IGSF10	1.555	0.0609	1.555	874.8906	4.8	178.1267
IGSF11	0.1422	0.4429	0.1422	26.2467	11.6	12.7431
IGSF21	0.7864	2.1494	0.7864	214.3482	144	4.4324
IGSF22	0.2592	0.7951	0.2592	4.4444	27.28	52.5654
IGSF3	3.0383	2.7791	3.0383	60.3675	593.6	323.5645
IGSF5	0.0197	0.6564	0.0197	4.3745	51.2	15.2363
IGSF6	0.3683	0.5769	0.3683	38.4952	124.4	13.8512
IGSF8	10.6238	19.1616	10.6238	370.0787	1220.8	1098.1248
IGSF9	0.088	4.3668	0.088	1.7498	214.4	117.7354
IGSF9B	1.7886	1.6999	1.7886	367.4541	31.2	99.4518
IHH	0.0222	3.5088	0.0222	0.8749	86.4	1.3851
IK	54.856	30.2542	54.856	2292.2135	1730	2454.4364
IKBIP	2.5453	1.7077	2.5453	308.8364	310.8	445.1783
IKBKAP	10.7713	14.6148	10.7713	867.8915	788.8	1098.1248
IKBKB	16.246	25.9548	16.246	846.8941	813.2	1104.4964
IKBKE	0.8693	2.9009	0.8693	37.6203	235.2	311.6525
IKBKG	3.8013	5.8549	3.8013	426.9466	372	339.0779
IKZF1	0.9867	0.564	0.9867	155.7305	290.8	158.458
IKZF2	0.8836	2.4135	0.8836	53.3683	536.8	849.6339
IKZF3	0.1855	0.0895	0.1855	11.3736	57.2	25.7633
IKZF4	5.647	1.9016	5.647	537.1829	196.4	521.0829
IKZF5	3.7212	3.4133	3.7212	481.1899	875.2	725.2499
IL10	0.6075	0.3651	0.6075	16.6229	16	0.8311
IL10RA	2.4063	3.6681	2.4063	445.3193	578.8	159.012
IL10RB	10.8986	9.2081	10.8986	531.0586	1499.072	572.9696
IL11	0	1.0888	0	13.1234	11.2	0.8311
IL11RA	7.6197	19.9718	7.6197	452.3185	309.2	927.7548
IL12A	0.0293	0.2601	0.0293	3.4996	4.4	5.5405
IL12B	0	0.018	0	0.8749	8	0.554
IL12RB1	0.3551	0.3002	0.3551	11.3736	43.2	6.3716
IL12RB2	0.3969	0.0587	0.3969	13.1234	12	4.9864
IL13	0	0	0	28.8714	27.6	0
IL13RA1	16.58	7.5488	16.58	1627.2966	1660	1938.3399
IL13RA2	0.2067	0.5198	0.2067	9.6238	42.8	11.9121
IL15	0.5901	1.0119	0.5901	73.4908	108.4	236.8559
IL15RA	6.7602	5.7591	6.7602	208.224	97.6	80.0601
IL16	2.4712	1.7294	2.4712	366.5792	529.6	145.9919
IL17A	0	0	0	0	0.4	0
IL17B	0.4625	0.5952	0.4625	22.7472	7.6	0
IL17C	0.1717	0	0.1717	0	0.4	0.277
IL17D	0.8753	1.2851	0.8753	74.0682	39.256	32.9964
IL17F	0	0	0	0	0.4	0
IL17RA	2.9212	4.188	2.9212	90.9886	295.6	214.1399
IL17RB	0.8247	7.086	0.8247	24.4969	173.6	89.2019
IL17RC	24.9145	51.9977	24.9145	749.7813	1846	900.0524
IL17RD	2.5167	1.1491	2.5167	1024.4969	430.8	76.4587
IL17RE	1.8464	8.0079	1.8464	48.119	322.8	273.9772
IL17REL	0.0121	0.0605	0.0121	3.4996	9.6	0
IL18	1.5127	4.7356	1.5127	52.4934	214.4	33.797
IL18BP	5.0841	9.1796	5.0841	162.1522	222.664	155.2168
IL18R1	6.0903	2.0911	6.0903	34.9956	61.2	52.0806
IL18RAP	0.3102	1.3336	0.3102	10.4987	23.6	10.5269
IL19	0.0569	0	0.0569	0	0	5.2635
IL1A	0.0211	0	0.0211	0	8.4	5.2635
IL1B	0.2859	0.1903	0.2859	158.3552	359.6	32.9659
IL1F10	0	0	0	0	0.4	0
IL1R1	29.847	66.8742	29.847	1761.1549	7083.2	1921.7184
IL1R2	14.4827	1.515	14.4827	19.2476	32.8	8.3107
IL1RAP	1.081	0.7059	1.081	80.4899	388	159.8431
IL1RAPL1	0.0489	0.0136	0.0489	26.2467	2	1.9392
IL1RAPL2	0.0366	0.0135	0.0366	0.8749	2	1.3851
IL1RL1	26.3271	3.6867	26.3271	64.7419	30.8	36.8442
IL1RL2	0.2203	1.2222	0.2203	0.8749	14.8	43.4928
IL1RN	0.5763	1.1722	0.5763	175.853	265.6	88.6478
IL2	0.0435	0	0.0435	0	1.2	0.8311
IL20	0.0429	0.0317	0.0429	0.8749	1.2	0
IL20RA	0.2253	6.3299	0.2253	32.371	762.8	103.8842
IL20RB	0.5956	2.3649	0.5956	6.1242	24	6.9256
IL21	0	0	0	0	0	0
IL21R	0.1369	0.6899	0.1369	9.6238	66.488	6.7788
IL22	0	0	0	0	0	0
IL22RA1	0.0641	0.4264	0.0641	0	14	129.0934
IL22RA2	0.0078	0	0.0078	1.7498	26.4	0
IL23A	0.0861	0.5969	0.0861	1.7498	9.6	8.0337
IL23R	0.015	0	0.015	0	4.8	0
IL24	0.566	0.2512	0.566	4.6719	3.9	1.0998
IL25	0.0164	0.0364	0.0164	0	1.2	0.277
IL26	0	0	0	0	0.4	0.277
IL27	0.0529	0.0587	0.0529	0.8749	0	0
IL27RA	3.0377	1.8478	3.0377	69.1164	225.2	204.7211
IL2RA	0.2962	0.2974	0.2962	62.1172	45.6	11.635
IL2RB	0.2993	0.7446	0.2993	54.2432	399.2	114.6881
IL2RG	1.4973	3.2844	1.4973	160.9799	478.4	126.8772
IL3	0.0427	0	0.0427	0	0	0
IL31	0	0	0	0	0.4	0
IL31RA	0.0051	0.209	0.0051	0	6.8	0
IL32	8.7938	17.8654	8.7938	307.0866	956	511.1101
IL33	56.4345	5.6528	56.4345	2029.7463	1343.2	172.8632
IL34	1.7388	4.817	1.7388	76.9904	114	201.6738
IL3RA	6.3949	7.5182	6.3949	224.8469	115.2	93.9113
IL4	0.0937	0.3813	0.0937	0	0	0
IL4I1	0.2414	0.2009	0.2414	44.0332	89.624	17.7905
IL4R	60.7484	30.8869	60.7484	2670.1662	1080	496.7048
IL5	0	0	0	0	0.4	0.554
IL5RA	0.073	0.2208	0.073	0.8749	34	0.554
IL6	3.4875	0.849	3.4875	5467.629	562.532	25.2092
IL6R	6.2991	5.8683	6.2991	256.343	554.8	49.8644
IL6ST	31.1155	17.1911	31.1155	2475.9405	2231.2	1451.331
IL7	0.774	0.5075	0.774	35.8705	96	33.797
IL7R	0.9184	1.492	0.9184	15.748	267.2	107.2085
IL8	0.2125	3.4747	0.2125	299.2126	3243.6	60.6683
IL9	0	0	0	0	0	0
IL9R	0.0268	0.0695	0.0268	0	7.6	2.2162
ILDR1	0.0455	1.2626	0.0455	0.8749	445.6	546.0151
ILDR2	0.9818	0.3751	0.9818	8.7489	8	2.2162
ILF2	42.3355	36.2031	42.3355	1580.9274	3325.6	3324.5701
ILF3	36.3746	47.993	36.3746	4212.5984	2976	6013.9232
ILK	76.297	59.5732	76.297	12059.4926	3692	1814.233
ILKAP	17.3751	17.9817	17.3751	518.8101	591.6	577.5959
ILVBL	14.4861	14.5194	14.4861	759.4051	1599.6	2450.8351
IMMP1L	1.6583	2.3844	1.6583	40.2012	136.064	57.8953
IMMP2L	2.7377	2.9866	2.7377	188.1015	268.4	229.9303
IMMT	28.1808	11.8572	28.1808	2303.5871	1257.6	1737.4972
IMP3	16.0551	18.3964	16.0551	465.4418	1890	855.7284
IMP4	45.2838	25.456	45.2838	669.2913	615.6	424.1244
IMPA1	4.4418	5.4948	4.4418	322.8346	640.8	1303.1229
IMPA2	33.7692	6.5426	33.7692	2676.2905	752.8	933.0183
IMPACT	6.3153	6.8959	6.3153	811.0236	1804	1576.269
IMPAD1	15.6908	8.8966	15.6908	3462.8171	3708	3135.0854
IMPDH1	23.0623	31.4106	23.0623	806.6492	1212	209.9845
IMPDH2	113.823	82.4746	113.823	2321.0849	2280.4	2516.4899
IMPG1	0.0582	0.0767	0.0582	0	2	0.8311
IMPG2	0.0994	0.0447	0.0994	0.8749	3.2	3.0473
INA	0.0832	0.1077	0.0832	8.7489	8.4	0.8311
INADL	2.5551	7.4497	2.5551	910.7612	1723.2	2128.1016
INCA1	1.2694	2.6409	1.2694	9.6238	16	39.3375
INCENP	2.6746	2.2662	2.6746	215.2231	132.4	290.5986
INE1	2.655	4.1822	2.655	9.6238	16.4	27.1484
INF2	19.3934	22.5811	19.3934	1741.9073	956	954.6262
ING1	4.955	10.4374	4.955	306.2117	806.532	248.6959
ING2	4.2259	3.3119	4.2259	131.2336	201.2	254.0314
ING3	3.0699	2.2501	3.0699	286.9641	385.2	537.9814
ING4	16.741	27.3083	16.741	512.6859	1200.8	915.5657
ING5	5.2966	13.4112	5.2966	408.5739	673.2	788.1345
INGX	0	0.0994	0	0.8749	0.8	0
INHA	0.5623	3.4315	0.5623	3.4996	5.6	22.993
INHBA	0.2409	0.6171	0.2409	193.3508	35.2	23.8241
INHBB	13.4803	5.9814	13.4803	252.8434	607.6	1111.699
INHBC	0	0.1452	0	0	16	16.3444
INHBE	0.0372	0.2391	0.0372	2.6247	31.2	0.554
INMT	3.3138	13.0245	3.3138	644.7944	893.288	547.2562
INO80	8.8056	8.2057	8.8056	1132.9834	810.8	960.4437
INO80B	16.0553	46.1353	16.0553	162.3097	220.64	261.7715
INO80C	1.799	2.4952	1.799	108.4864	303.6	280.6257
INO80D	2.5978	2.3593	2.5978	621.9073	443.876	726.5686
INO80E	18.7829	27.7553	18.7829	504.8119	630.004	646.3645
INPP1	9.39	12.994	9.39	351.706	517.2	458.4754
INPP4A	6.9192	3.8244	6.9192	1341.2073	402	505.8466
INPP4B	0.6609	1.4489	0.6609	104.112	405.6	61.7764
INPP5A	11.8447	6.9669	11.8447	2859.1426	1130.4	836.8908
INPP5B	10.631	4.013	10.631	659.6675	343.2	434.0973
INPP5D	2.8622	12.4956	2.8622	264.217	510.8	121.6137
INPP5E	10.0987	12.5602	10.0987	263.3421	164	305.0039
INPP5F	4.1623	4.8676	4.1623	749.7813	568.4	708.3515
INPP5J	1.1403	3.0874	1.1403	9.6238	148.4	8442.3194
INPP5K	15.3768	19.4597	15.3768	703.4121	987.2	1295.6432
INPPL1	27.781	52.1391	27.781	2860.8924	1528	2509.8413
INS	0	0.3405	0	0	0	0
INSC	0.1009	0.9256	0.1009	14.8731	20.8	1.1081
INSIG1	10.9342	28.5746	10.9342	1003.4996	3547.2	557.9272
INSIG2	4.9807	3.6822	4.9807	418.1977	1010	716.1081
INS-IGF2	0	0	0	5.1269	0.272	0.241
INSL3	0.5825	0.7002	0.5825	0	2.4	0.8311
INSL4	0	0	0	0	0	0.277
INSL5	0	0	0	0	4	0.277
INSL6	0	0.0881	0	0	1.2	0
INSM1	0	0.0704	0	0.8749	18.8	0
INSM2	0.0149	0.0165	0.0149	0	0.8	0
INSR	11.7348	24.4672	11.7348	2293.0884	1206	1892.3538
INSRR	0.1632	0.5483	0.1632	1.7498	8	0.554
INTS1	16.4905	25.3762	16.4905	2395.4506	1190	2216.1954
INTS10	26.1907	21.3266	26.1907	968.5039	2428.4	1659.3763
INTS12	5.7322	3.7468	5.7322	311.4611	582	581.1972
INTS2	2.1888	1.5823	2.1888	435.6955	332	343.2333
INTS3	31.7364	51.002	31.7364	1882.7647	1025.6	1970.7518
INTS4	4.5569	5.713	4.5569	447.0691	384.252	445.2724
INTS4L1	0.9648	0.4866	0.9648	34.1207	25.2	29.9186
INTS4L2	1.3253	0.691	1.3253	17.4978	12.8	6.0945
INTS5	8.2533	1.682	8.2533	428.6964	855.2	711.1217
INTS6	3.9806	4.3674	3.9806	803.1496	741.2	1001.9973
INTS7	3.1364	3.5384	3.1364	250.2187	556.4	347.6657
INTS8	11.8438	6.8697	11.8438	592.301	558.192	523.0055
INTS9	6.8071	6.2423	6.8071	442.6947	340	433.8202
INTU	4.1838	6.4748	4.1838	94.4882	108	141.8365
INVS	2.5342	3.8952	2.5342	228.3465	227.6	238.7951
IP6K1	17.9718	11.8904	17.9718	1102.3622	1144	1295.9203
IP6K2	8.1987	36.25	8.1987	392.8259	2289.6	1809.2465
IP6K3	0.2699	2.7922	0.2699	31.4961	36	972.3557
IPCEF1	0.0868	0.4316	0.0868	28.8714	84.4	5523.036
IPMK	1.8336	1.1875	1.8336	34.1207	69.2	55.6819
IPO11	5.2912	2.8804	5.2912	692.9134	609.964	416.0381
IPO13	11.5337	10.6263	11.5337	1038.4952	646.8	1139.1244
IPO5	26.1654	12.3444	26.1654	5381.4523	3300.4	3478.8727
IPO7	39.9002	12.1733	39.9002	8257.2178	3407.6	4215.2037
IPO8	11.1549	7.2426	11.1549	2135.608	1423.6	1577.6541
IPO9	6.7591	5.2029	6.7591	1571.3036	1220.8	1827.2531
IPP	2.7548	1.4576	2.7548	240.5949	535.2	403.0705
IPPK	2.8486	2.5252	2.8486	180.9449	353.236	302.904
IQCA1	0.4316	0.7627	0.4316	5.2493	53.2	1520.5871
IQCB1	10.0383	17.1254	10.0383	316.7104	785.6	369.8276
IQCC	1.4557	4.0217	1.4557	20.1225	107.2	182.8361
IQCD	0.4647	0.5051	0.4647	3.4996	26.8	51.5265
IQCE	3.7372	6.5239	3.7372	661.4173	434	1252.9815
IQCF1	0.0601	0.0334	0.0601	0	1.2	0
IQCF2	0	0	0	0	0	0
IQCF3	0.0744	0	0.0744	0	0.4	0
IQCF5	0	0	0	0	0	0
IQCF6	0	0	0	0	0	0
IQCG	1.1574	1.7407	1.1574	150.4812	197.6	401.1314
IQCH	0.1133	0.2593	0.1133	8.7489	29.2	138.7892
IQCJ	0.0153	0	0.0153	0	0	0
IQCK	1.7252	2.0604	1.7252	148.7314	341.2	1122.2259
IQGAP1	31.8934	13.7548	31.8934	10384.077	4564	6221.1375
IQGAP2	0.8828	6.2248	0.8828	385.8268	1564	2807.6425
IQGAP3	0.0199	0.1843	0.0199	20.9974	8	6.3716
IQSEC1	9.4255	16.5471	9.4255	2017.4978	1840.4	1473.4929
IQSEC2	1.5574	5.8161	1.5574	356.0805	468.4	420.5231
IQSEC3	0.6707	1.839	0.6707	21.8723	40.4	6.3716
IQUB	0.11	0.5154	0.11	7.874	32	130.4785
IRAK1	28.1379	30.5939	28.1379	2032.371	1963.2	1175.4146
IRAK1BP1	0.7675	0.5728	0.7675	44.4444	90.74	77.6278
IRAK2	4.0906	1.67	4.0906	152.231	186	109.4246
IRAK3	5.7774	3.2972	5.7774	214.3482	263.6	154.0256
IRAK4	7.2842	4.8369	7.2842	412.0735	623.2	548.2313
IREB2	4.9815	4.7033	4.9815	851.2686	1910	1903.7119
IRF1	7.772	7.6771	7.772	1787.3316	1458.28	244.2164
IRF2	13.7819	10.6255	13.7819	676.2905	930.8	665.9667
IRF2BP1	16.1925	12.3343	16.1925	473.3158	616.4	834.9516
IRF2BP2	30.5062	59.5426	30.5062	3334.2082	3003.6	6337.4878
IRF3	22.755	77.9367	22.755	527.5766	649.84	888.0932
IRF4	0.3266	0.295	0.3266	45.4943	97.6	6.9256
IRF5	1.4751	1.26	1.4751	85.7393	190.4	58.4522
IRF6	0.5569	31.5772	0.5569	11.3736	1539.2	691.1759
IRF7	7.6213	22.401	7.6213	137.3578	336.4	242.1193
IRF8	0.9444	0.7755	0.9444	219.5976	459.6	67.0399
IRF9	13.2295	11.7433	13.2295	839.0201	1187.6	1045.5871
IRGC	0.0505	0.084	0.0505	0	0.4	0
IRGM	0.1453	0.1488	0.1453	0	0.8	0
IRGQ	2.3947	1.5428	2.3947	814.5232	432.8	695.3313
IRS1	16.1334	10.5588	16.1334	1111.986	1799.6	5509.4618
IRS2	9.7078	29.5802	9.7078	878.3902	1669.6	818.3302
IRX1	0.205	0.1204	0.205	0.8749	0	0.277
IRX2	0.2383	2.9382	0.2383	0	110	37.3983
IRX3	1.18	10.4072	1.18	10.4987	316	88.3708
IRX4	0.032	21.0497	0.032	0	336.8	0
IRX5	0.1102	0.9698	0.1102	5.2493	148.4	0.8311
IRX6	0.2373	0.3437	0.2373	14.8731	3.2	3.3243
ISCA1	11.1428	8.2932	11.1428	765.5293	1109.2	1217.7994
ISCA1P1	10.5353	4.1107	10.5353	61.2423	98	78.6749
ISCA2	3.6292	6.4273	3.6292	125.9843	746.4	567.623
ISCU	45.9102	48.5698	45.9102	2328.084	2096.4	2518.9831
ISG15	11.3742	32.0935	11.3742	605.4243	396.4	218.0182
ISG20	1.3712	8.0066	1.3712	105.8618	320.4	554.6029
ISG20L2	5.8798	4.2215	5.8798	694.6632	646	547.6773
ISL1	0.1115	13.9665	0.1115	3.4996	313.6	1.9392
ISL2	0.0953	0.6872	0.0953	0	60.8	0
ISLR	33.129	28.6164	33.129	2814.5232	849.6	4590.5718
ISLR2	0.0868	0.1592	0.0868	28.8714	18	21.0539
ISM1	4.6998	0.5943	4.6998	86.6142	38	3218.7468
ISM2	0.0524	1.2876	0.0524	0.8749	16	8.8648
ISOC1	6.2587	8.0592	6.2587	588.8014	787.6	478.1442
ISOC2	13.4808	17.1578	13.4808	764.6544	949.2	944.9303
ISPD	0.3559	0.3854	0.3559	125.1094	103.2	60.6683
ISX	0	0.0881	0	0	51.6	0
ISY1	0	0	0	721.7848	593.2	666.2437
ISYNA1	6.5413	43.5953	6.5413	166.2292	572.8	422.1852
ITCH	9.3117	8.5156	9.3117	1498.6877	1916.8	1485.405
ITFG1	6.2158	4.5405	6.2158	811.8985	1346.8	1385.3992
ITFG2	9.3104	11.1595	9.3104	398.9501	488.8	911.1333
ITFG3	28.1939	39.785	28.1939	3470.4199	1437.392	2064.3777
ITGA1	22.2939	9.1162	22.2939	4993.0884	696.332	871.3471
ITGA10	4.3778	3.0502	4.3778	31.4961	20.8	29.3646
ITGA11	0.3247	5.9598	0.3247	335.0831	89.6	30.7497
ITGA2	0.6797	1.8509	0.6797	166.2292	765.2	245.9977
ITGA2B	0.0753	1.0238	0.0753	0	2	87.8167
ITGA3	11.0193	17.5876	11.0193	1668.4164	1427.6	6260.198
ITGA4	0.3178	0.6103	0.3178	184.9606	441.736	96.7813
ITGA5	341.3587	88.772	341.3587	52679.79	748	939.3898
ITGA6	9.7388	17.4263	9.7388	951.0061	3358.4	1733.6189
ITGA7	59.7419	25.2883	59.7419	9475.0656	487.6	296.6932
ITGA8	2.5503	2.4203	2.5503	603.6745	698.8	88.0938
ITGA9	3.2399	4.7214	3.2399	950.1312	292.4	1473.7699
ITGAD	0.1432	0.0445	0.1432	2.6247	2	0
ITGAE	2.2749	2.9279	2.2749	188.9764	375.2	180.3429
ITGAL	0.6831	2.5571	0.6831	99.7375	309.2	179.7889
ITGAM	2.9177	1.0126	2.9177	431.3211	135.6	52.9117
ITGAV	10.8928	9.1027	10.8928	2840.7699	3404	3556.9936
ITGAX	2.0726	4.4575	2.0726	148.7314	171.2	47.0942
ITGB1	70.5258	12.9508	70.5258	29862.6422	9111.2	5303.3556
ITGB1BP1	16.1521	8.1055	16.1521	1071.741	831.2	724.6959
ITGB1BP2	2.5343	1.0955	2.5343	542.4322	40	2.4932
ITGB2	6.9596	2.3049	6.9596	919.5101	974	302.7877
ITGB3	11.6949	0.8888	11.6949	879.2651	139.2	2194.0334
ITGB3BP	2.4703	2.7816	2.4703	241.4698	188.8	170.093
ITGB4	10.0604	31.5318	10.0604	824.147	1485.6	586.7377
ITGB5	18.3677	32.7786	18.3677	2767.2791	2121.2	1050.4766
ITGB6	0.2047	2.5452	0.2047	1.7498	944	317.747
ITGB7	0.4482	1.3986	0.4482	50.7437	170	153.1945
ITGB8	1.2333	2.0105	1.2333	974.6282	1032.8	920.2751
ITGBL1	1.4772	4.0464	1.4772	318.4602	140	40.9996
ITIH1	0.0544	0.0268	0.0544	0	2	0
ITIH2	0.1333	0.0778	0.1333	0	1.6	0.8311
ITIH3	1.5688	1.2378	1.5688	13.9983	15.6	13.5742
ITIH4	0	0	0	26.2467	22.572	57.6211
ITIH5	35.3429	9.0036	35.3429	10501.3123	682.4	1377.0884
ITK	0.445	0.6734	0.445	39.3701	195.2	58.7292
ITLN1	0.0453	0.2011	0.0453	32.371	5.2	1.3851
ITLN2	0.0274	1.3067	0.0274	1.7498	40.8	0.277
ITM2A	11.3921	4.3508	11.3921	757.6553	774	1361.021
ITM2B	159.6068	144.5105	159.6068	10944.8819	24468.8	20174.3038
ITM2C	30.2867	48.6568	30.2867	2881.8898	5590	3090.4845
ITPA	15.3144	18.7505	15.3144	366.5792	668.4	780.6548
ITPK1	16.6123	15.7503	16.6123	3800.5249	1774	1083.4425
ITPKA	0.3726	0.3876	0.3726	8.7489	4.4	4.7094
ITPKB	26.3213	13.3398	26.3213	5486.4392	1425.6	903.3767
ITPKC	31.2592	19.333	31.2592	1029.7463	1578	623.305
ITPR1	20.3251	5.0026	20.3251	7008.7489	1422	3912.693
ITPR2	2.4812	2.6675	2.4812	411.1986	782	842.9853
ITPR3	8.8768	16.483	8.8768	254.7069	747.372	4219.7662
ITPRIP	19.2623	17.3315	19.2623	2014.8731	484.4	1280.4069
ITPRIPL1	0.6375	0.8667	0.6375	6.1242	60.4	7.4797
ITSN1	6.3009	2.2304	6.3009	1938.7577	594	748.52
ITSN2	7.2354	6.6347	7.2354	1699.0376	1242	3680.8235
IVD	10.0597	26.4861	10.0597	1338.5827	2857.6	6136.9221
IVL	0.2705	0	0.2705	0	39.6	1.3851
IVNS1ABP	12.48	34.7972	12.48	1646.5442	1702	1815.8951
IWS1	14.7158	14.7525	14.7158	1238.8451	915.6	1029.9768
IYD	0.0087	0.0339	0.0087	0	117.2	43606.6918
IZUMO1	0.146	0.3092	0.146	0	0	0.554
JAG1	14.6652	25.7377	14.6652	1143.4821	3109.2	1097.2937
JAG2	3.0407	9.3633	3.0407	136.4829	470	208.8764
JAGN1	19.2265	14.0104	19.2265	347.3316	1178.8	726.081
JAK1	27.5166	7.3482	27.5166	4884.5144	2350	3353.3807
JAK2	4.0647	3.0846	4.0647	870.5162	444	283.95
JAK3	3.7279	3.7351	3.7279	150.4812	170.4	91.141
JAKMIP1	0.1403	2.1994	0.1403	0	163.2	18.0066
JAKMIP2	0.2994	0.1881	0.2994	39.3701	13.6	1.3851
JAKMIP3	0.7067	1.6957	0.7067	82.2397	76.8	18.8377
JAM2	7.9853	4.4553	7.9853	367.4541	193.2	172.3092
JAM3	15.8556	3.1354	15.8556	5893.2633	1357.2	558.7583
JARID2	2.5267	5.8408	2.5267	454.9431	291.6	423.2933
JAZF1	3.2379	1.3236	3.2379	1627.2966	646.4	541.3057
JDP2	3.2732	4.1142	3.2732	822.3972	622.4	206.6602
JHDM1D	4.908	3.4634	4.908	852.1435	618	254.8625
JKAMP	7.1417	3.9283	7.1417	398.9501	1571.2	1080.3953
JMJD1C	5.2893	6.5821	5.2893	2048.6614	1988.252	2478.2051
JMJD4	13.6301	14.2253	13.6301	296.5704	671.184	461.9355
JMJD6	9.0243	10.6019	9.0243	1505.6868	530.4	421.0771
JMJD8	22.9583	20.8571	22.9583	1862.126	1430.868	2467.1352
JMY	6.5035	7.0898	6.5035	1720.035	656.4	1389.5545
JOSD1	18.9716	27.6233	18.9716	1636.9204	1598.8	1088.706
JOSD2	16.769	20.9295	16.769	222.2222	269.2	309.4363
JPH1	2.2583	2.5937	2.2583	286.0892	129.2	139.3433
JPH2	20.144	7.813	20.144	9181.1024	489.2	19.6687
JPH3	0.0411	0.0854	0.0411	7.874	6.4	7.4797
JPH4	0.248	1.8062	0.248	23.622	235.6	6.9256
JRK	3.3601	2.102	3.3601	272.091	267.6	556.8191
JRKL	3.2124	2.6233	3.2124	220.4724	270.8	528.5626
JSRP1	0.0293	0.1624	0.0293	1.7498	6	0.554
JTB	66.9404	117.9425	66.9404	1193.3508	3802	2276.3097
JUN	153.744	171.7968	153.744	105283.4646	3765.6	47017.4165
JUNB	320.3902	357.8687	320.3902	42030.6212	8859.2	13197.9977
JUND	66.1994	411.7847	66.1994	8123.3596	2358	7665.5429
JUP	9.3454	49.5528	9.3454	441.8198	3716	8332.6177
KAL1	0.1351	2.0601	0.1351	56.8679	441.6	773.1752
KALRN	1.1141	0.9629	1.1141	153.1059	97.2	307.4971
KANK1	14.9257	11.3888	14.9257	8619.4226	1601.2	1452.9931
KANK2	109.7581	35.8762	109.7581	22157.4803	3913.2	2140.8448
KANK3	8.0987	11.4942	8.0987	125.9843	152.8	241.5653
KANK4	0.1199	0.4281	0.1199	23.622	100.8	18.8377
KARS	49.3529	24.3484	49.3529	2413.8233	2293.6	2349.7212
KAT2A	39.451	121.5349	39.451	462.8171	511.6	574.8257
KAT2B	5.979	8.4444	5.979	1034.9956	1063.2	1117.7936
KAT5	19.7856	10.5233	19.7856	1319.5188	1287.904	1822.588
KATNA1	8.921	6.228	8.921	361.3298	327.2	293.0918
KATNAL1	3.9615	1.6807	3.9615	1530.1837	263.6	189.4847
KATNAL2	0.6313	1.6243	0.6313	20.1225	28	305.0039
KATNB1	6.6195	10.6141	6.6195	232.7209	448	446.5634
KAZALD1	0.2455	4.5194	0.2455	54.1295	247.296	69.7852
KBTBD11	1.1017	4.9862	1.1017	76.1155	668	352.9291
KBTBD12	0.1954	0.013	0.1954	100.6124	3.6	2.7702
KBTBD13	0.1578	0.1433	0.1578	2.6247	0.8	0
KBTBD2	10.4545	9.366	10.4545	1070.8661	914.4	974.5719
KBTBD3	0.9652	1.1495	0.9652	67.3666	207.2	173.9713
KBTBD4	8.1917	3.1535	8.1917	291.1986	637.152	710.1383
KBTBD6	2.6434	1.4257	2.6434	202.0997	475.2	444.0702
KBTBD7	1.4575	1.0291	1.4575	79.615	283.6	253.2003
KBTBD8	0.2836	0.0839	0.2836	657.0429	76	47.3712
KCMF1	16.0852	9.7834	16.0852	1475.0656	1247.2	1292.596
KCNA1	0.0322	0	0.0322	24.4969	0.4	132.4177
KCNA10	0	0	0	0	0.8	0
KCNA2	0.0335	0.1053	0.0335	3.4996	4.4	5.5405
KCNA3	0.0736	0.1486	0.0736	8.7489	42.4	16.3444
KCNA4	0.0107	0	0.0107	0	0.8	0
KCNA5	0.4379	0.4859	0.4379	55.993	6.8	53.4657
KCNA7	0	0.0341	0	0.8749	1.6	0
KCNAB1	1.1293	0.8326	1.1293	121.6098	528.4	1089.5371
KCNAB2	2.8977	1.9668	2.8977	323.7095	144.8	110.2557
KCNAB3	0.4842	4.4326	0.4842	0	6	4.9864
KCNB1	4.3745	0.5768	4.3745	265.0919	35.6	2.2162
KCNB2	0.025	0.0555	0.025	10.4987	6.4	0
